cord_id,paper_id
sysnwqgm,12d6785b66ecfbc79fc31f63d301c65053ae9da8
irt30jl9,12d7a96036ca9e861d3636d55d3841452e455c73
06giqn03,12d989ad1da38429aa1b1b903a726e25f3279c79
z3v7qoc6,12daf13a616176211401e4291d385109bbdf50ec
8pkkph90,12dc356545f1e3a882c486644b440713e55a80eb
3sbicp3v,12dc78b3e6c50635e192837d11dbd39297a02e33
glumosrk,12dd7cdf747c8ab5aa12f3da4951eaf2409f42d7
5fl0rk90,12de3563e18c3c6c5943fa8216e0eea970a590cd
sipipbpz,12de52d9061626d8f163666f7da428b9cb7c94c2
5x4deimg,12deae51a8a41491b3f02a6ac659c06c8645064c
iajblrff,12e280b48b55072c131d6e22251029322077a4e8
7s2m9v2k,12e39ce894b904578ed6742f5c0de2fca576ad6f
515n7knt,12e615ebab6153d7f9dcfcb65ecf54a3785b6c6d
fz30r73d,12e736a64e6f0562c5360b81802cb2641033a769
s8o9j9yf,12e8ea20a6e4b5d3fd72b3c398b5129438e0ade6
eb7g9p1x,12ebc361e7987296b4b0e2812b604ef189c37269
xv8gtwzt,12ec5fb17d979fc2ba7e7641a53557e78f52e148
56i4wr4s,12ecaec225c77f133baa652461accd0af6126c95
1mrdjc39,12f32987f3d07aa80dd13289999221d26fbf3e99
5xmkhx1m,12f3eeb5222f3f3e898be476fc306242ea6907ce
87n8n3ob,12f59e88597b670bd77cb9b75efcb2eebf8f1ad8
qjnetu71,12f712c348c26e092759d804778defe2d2d4af6f
4g5dur1n,12f7e13f4712174d2c595eedeadb8baeffe357ed
t3q81z1e,12f92e293a8840feb11154daaf317dca3f5a48b6
b2wr1hhe,12fa7878bd3f2d4ef2bf1a57cdff821b8b772369
u8goc7io,12fac9aedb1a09a3922a3c084ce4723708e463d6
p0np6fvn,12fbecd4737a9af7b8fab5267094fdfa754f25fa
s5c9h4lm,12fc7df6445be6360090621b75df383ce86772af
9pesnlrt,12fe4cca998a403e153ae872595eab2676c77d2f
qvdww6ml,12fe9b935bd5432139ed3e95f81975e29ee3e649
izcg1wgg,12ff80fec2dec1a3a9ca17de05baa15dfbfd0398
14vlwsh5,13008946cb455acb8d1c9b29788991b7c3cf8fc5
i1y6enfw,13009dd6366bfb720732cd5746d422cbf589f044
pfcidkgp,130246bbe2929d4391c69fef6b7dcf6409ef757c
zghq7mcg,1303ea4e669243b8d80d715a2c461d5b071b1f53
l3hw1neq,1303fb3e8121ed8410ee45de884a4609e776fe05
9u2tl1d5,1304ff9ef1cbd2e97a0ee662cebc837da9eb25ca
sxcia1rs,130609ba7bd31a541e090e624996a86293fff2db
w4direbb,1306d67350117f7c5f93d9b4d9d6e96474b268ec
bc258x9i,1307dc59a124be89a7774e11eb778ac94a0e95d8
da61tfr9,130a1a27637331d206d4a8af2827bf929c5a9694
a7zwn5bg,130a260a98830341003a5f7e831f4b0f610e265e
l5ok3bvx,130a78592d496162b6584f9ed9b9ea3791a61ee7
rn83gjdq,130c4c6c7faab2f0c0143b6f0cd0118b27c91dea
ksd3my1g,130ce2d4afb189b7ea8c8ba1254207eb5894ca99
5vc14eb4,130de2b98d5bf0ed78890e65d5cb739f14e46f82
4vd4055k,130feddfd7398d229be10e24901f40da227927d1
f6so6tih,13107b844d839be6db775811e17118efa630efc8
refafhy3,13119e7e26f1a1c0e62445a9224ea8bc8a4a815d
ixozph19,131276fce5681acc1232981163627299ba9d662c
vn9tz3rv,13136e501d22bdb5700091b521ce8b4f9e30d67e
dhrtpo56,131498a3543cf763a6091b737bc8fe13fda5cc72
uw1mlegp,131574e3d4669d4a17098471709d31fdde7793da
3x3zwv26,13157beaef7cf1c5fd5a90b3a77bf3917409cdb4
abyxz7jw,13173ec2d584121d2419ad008e5cd6d04f76912a
j35b7917,131902a67f5e00ae13b9239427325dfd53413349
5ur9du2p,13194f8e42df83d260e53ad9bf7448577e9319e5
mdes28jg,13199a95395f5d652712e891a4e443d031549e35
1e7bn0u7,1319a4dbbc3d7b9001f67f9739ec378b7362ac8c
mizygp4j,131af5ab50551638e3ce9a8c615b9b4364f2f34e
6must45q,131c8bfc923d64157e690cdcc623c610d8cb7e85
oat1kqt7,131e5a7c8626d4fec5bfe8d77666d1d8556e5a4c
5h6monh3,131e6a035170ed5bd2dba6bec02649e9508a0c55
25ykas09,131ee0f80b5af94a3a8927967add68dad6804c6c
nu8ckeud,131f1094ace2f4b3baaf5937ec27a2de808992b6
mspq7sqq,1320fce68e95ba57d7e864150e42ee20d103a871
ikt8r2o1,132375358de5fda800e6b1d8aedf2091e4bc7ba6
5gcc2ufr,13285ec069b250833388b90d0d296ab091d8319b
1v110xgs,1329bb2f949e7492524cf560b1f96ee1d7220eed
n12w2ew7,1329ea9b040bdc8af7c30f7ba4b5755e352deae8
fpr33ivx,132a07574ad23ee78c58ae5a6782b19c28a5f958
24xef6ay,132c187d170782750ad104b64a87a41ac4a710de
gw3jmalz,132d1b816cee6d18c9b187abea847143644c6dde
lzxi6q1p,132d812a1fc6e83dd55c0d19e00829173b457407
zimkzbr1,132de5aa35e5438f377f0e3c370a5043aa87156a
w6xfsksq,132e2d4508600352abb78c2c6a7ef179d4a18d8a
atsa7lif,132e94687b6ac1d68f3a33dcf090bc6f5865bb98
ee7qyw5h,133024fd511290554bcd6866e7401cb073d05cfe
7ihcxsyf,13308417e5ddd18811556922a44f72ad7aeb3e8f
3vv0xjaf,1330d884f54a19a1188ba776d44cc9b92292bcb3
n51vc7qk,13336eec021e46f42abf94b0e7a7f94c1dd69771
rxg0hwii,1335fab016960dd1dbbbc76daf352a1dd8447aa0
vo0h0tx3,1336ad25b534cacd723e25e2b19eca83aa07801a
42v9n5vb,1339020950779e2d6faed77eb64f73a709c7a837
kxsfyjdg,133919e027934683dbb076dd431ec0c5333cba3a
qol5poan,133933d03341e293921239f0d6a2b3ea4f1f574c
sg2p09n7,13393c652b75f2cbdbad632c35272b63f7f5ce00
u8fkzmby,133cc162cfd7445c59d526f58a8b60114102ba6c
h0ggn02k,133d0aa7517a273c814e6ebc2f80cb5e8c3aac53
cfnr0lna,133d5220dd6caf1f9e759a32315b51d8592edca5
zdxekcyp,133db9d6eab9f982c996b3e2bdbacd782db63ed7
j2trahab,133e921cdd4020ca0b74dc695a4863cb383fd193
copdn2y0,1340cfab5e9d9c4e29144766f379fe8f10e4cc29
kesr5rkj,1341e9e33488d304353f31081a8422ed8715b5b6
og3hiwlw,1344869f35e7f88e895ebf57e2cc44febf164d0a
o7rmldji,1344ff3a0781186a4ace7f4797cd8f06a7144de1
boydfb5i,1345c27caadfe883cbd68147767efcfc34207e8c
h5xetfm0,1346c31f4a5f9643d4156d7e251f3e7632c2322e
yb3f9c13,1349160ee908cf10506451d3f8229410ae4c92a1
7udk7squ,134938a0c95673775711999d33713755eca57b4b
cjzecgrb,134953face0c7475092ed130a40ebd194b99358b
zdfx3zo3,13498fba6d53e585300db03164791cb4c53994ad
9vl5pqi7,134d6ae63e7c79fdf39ea6aa6b0812f57cdb8d32
rb098rnu,134da4eba94dc9b9f03a9244d62aee56abe0de56
71mjbikk,134dc9e4cd64679e3701343b26c7fdd2f374fcf9
85zntq7i,134dce2133d01ee67d8b778fe9df1bdb568c98a8
7q9mg2tu,134f4dd19a37ec5f531e608e653c5cf4ea70bc23
xxs2qr1q,1351b98037fb05578e0326faba2aa5a2872ff938
b9fxrt0z,1352a96368d1bb8b48de2feb413d0ee0dd56333f
w6v2bhb1,13537359dcdc3540b6709ad8dc2960033e5fd2e1
7rsmbk3j,135434ccc207696d52d47ec6bd853361080db2ce
0ysi263r,13557d309d24e6429459e469cf5a3e717083e3b0
gw9kt723,1355bfb761769b8a1815c2459bda1a7f643f46b5
hyqn9m1d,1358b278b691bdd7439d849fa8a002f9f9b8fe95
d726m8mk,13591935c25b0472c97296c51bc2757496cc4935
gafogxjv,135c2bacad3145424e8db55c9de4218015b366c3
xqxznv1r,135ee40ed73a012b4afa76f8d8a55ad41ae3a97a
uiqk356j,135f5ee5fba1a4280521d45e4fa882354f63e691
rxwc89ma,1360b6c29928bc88e40f1820b6da4bd0efaa6e05
vpspaxmx,1361b0aef10b35c37560185b1fcf1f54a328e09d
5pb8mlvp,1363643127b0fd76d3c6b848e07cfc2ed3f75328
ssa5rzd5,136a52d8100f85d1baa7976838bfcace2b6c08d7
rh0e4n2w,136a7489c78b9806975dfb5891bac20bd7c63690
pih5o4lx,136d068ac5d3e5abaedf3a4690b8713a5df3fc88
sh5x4lyq,136d1192154ba9e407b7beb2c508528396edbca8
9q89takc,136eb8ca0c1420b21582827d1aaf78a8cd7082f4
ecu579el,136ee862ad53b606c8f2bea917b9705f5079e88e
setmifik,136f5dd69cd65fb0826ded4d9f51af7969dfcbcd
145kwny3,13710e1414a3d7090ceddc4354f8edfd7615245e
vuyiqo64,1371b38bdca612d8a0f64f38d16d41051936a5f4
p46abodr,13732d3690a6a02a9e820734a8f5ee8e0563655e
trinyn4e,1373fc003367712c4d7def8811c096e4d270274b
4dk7mkut,13741bac7313672f0013b0e60ebf11b2ccf4b771
qb7rn8ra,1374a62aeea15a156e54234e059c0644efe1ad6a
7gybymt1,137520c7ef8f97d29b70213874d4f2c0fce773d1
6smsrbnt,1375e9c0fcef531fc7697ba76bd426fa980be919
bifteo3t,1376468233336bdd6a78aef7025bf0e82a4ecf09
6o7j5k9n,1376526470f18216200ecd6c375d9913942fa362
gozt5aur,1378320afa873bdb81e3f3314a430c7a208d2d08
y1khu6no,1378676b99d0cd93dbf034817ba59367267afd3d
us58wwmp,1379bd26225585c1db5d1b25d1809d60357a9017
fjvoyaos,137b25ee1545c4b01332709ab1e24dcf935d6f96
ptyw4hqw,137c77a97b865b5d85e90b50782a1bdf78539ec4
ams08zs2,1381782039fa205fadca535585b44f0d61905bd5
tp4o7fxx,138200f99f62c51776c9afec55d856e854ea8ff1
shjgmp67,138545124afef6e411580b5d4583ea75519ac629
va27t39c,1385eed8eb4af87726ffb3e2831c85b85cc735b1
ek7qvjva,1387b55ae80f7aa06b77fb89786c282bf2adfb74
pjn8e3m1,13886da50759622e1a74ab731e837e7443783e5d
erfee4h6,138a25c18c822aa7d8b9bf456744e04c12f0d46d
v4i9vujm,138cdb8576c62f30762662efdb476b633ba65ed6
0r99rtay,138d385a57efe3167b10c230bfbd55ef1bacdb24
b398h94z,138da2c92ea44a660b0d1e8732dd05de46982e79
69fxfexd,138e18baf12e4e92b67ab7dee321d2b149f236ed
72fkxbwt,1391d7e0d5c0500884e4a29359193a3dfaa07503
975vahqf,13920d0bfe25ab52484a86478b0befba4c719b77
sdgiyrzm,139237eb1254b0a62a55d1e68cb70088a3299dd0
2v2exya7,1392d02729b5e2f1a63ff3ff259e10a8c45e5a55
0evqo01m,1394f683b1141eb706a273a98a0fa33117c6ab07
0vfl75ug,1396d03790e07276c6afab829b774651518683d2
e1z2v0ej,139757081ce6c9242cd083b76c4e80ab94fab64c
c7y9zf7o,1399d1a8699409f6dab1a6d437013ac56fd49450
nquw7qga,1399e34d62b515e482ccde6c4cae500b19546909
c4qdmkw5,139a4abc0ec7a4d9fbfcd602301321126824de98
ddwzr112,139a7529a2b6605d3dbb70fe18c4876938ed3c4a
fl6wlhjs,139b81bc9c99d76cffc2014c4851942d2f592950
3eq19uli,139c487622fbfbae7b27d6a9438e8c24f23420ab
2v321xow,13a0cced4a3c5e82a43c532cc0d5535b3c085281
wmbv89ud,13a16ec011a5b21f44352ee9f5e4d2cedab343ed
bbjxd86y,13a1c758877b216e51c51e9ee532ab5c3e0c12fb
weklsl2a,13a2da5074d1480d1e302628606afd1f17ac782e
fudtfdf7,13a370eee6b204bce9540599ae83b9a1c3e4a645
28qhdq16,13a38d19af989b5241478b318036ac09e4951aec
i6f3x587,13a4001b232c5ebb12820ebf7a2beca29f2c52b6
wl7mff4t,13a7372734b2d67bd2c8c3f49a706b678e0af4e4
75bagot1,13a8df0fbed3a9af0385e8d38033c9aa1119e2ce
lph892yi,13aaa954a9640c1432ca19b75e00c021ab63871b
tcz01unx,13ab857b7b076f5a00bb3becf27e9780fcecf26e
eoi2wpod,13acb6ab959fe6d2a349ff27900d41eb8726ac46
wum2s6my,13acba5c07595b6d9a8cabbe72d7e67bca3b4b30
cqtg2196,13adcaf2b074661bc80c7fd31d75bfda3212b763
lnvc7mmf,13ae8a94e3aa33ce8096d63929c352a56139c21c
2rq32rsq,13af5f3171885fd9385c4320e14ce219aa345022
rudsvyqd,13b16688b86661a6165f9c688c4f45893b7e47c5
ecie0dls,13b2340ab0e81bc4d29b8c0fb0a6894490c003b1
5zz3z3f0,13b250c7950e7ddd27b73b396c9d0d149a6ab5f7
eykmhaya,13b33955abe2e204e92ca3ca52e3c8853c0e3093
4sv135ei,13b49e7542ebba9db8c6198337d40e84699bd6b8
e2ylkonb,13b59b430f85081c82f0c7640f7ffca5fcd3da16
l64kz694,13b6abc1061e1cb04624b733ae472952f741e17f
xdoib8fp,13b757aae582a0fe00e6ce26874d9b6326309488
vtjsfi2c,13b8c068799a93b4441116bb6cabae222d126d32
qffg6r91,13b976db365e4973e7e0fe44646393b672c4a2db
73q9w1py,13bc396fab607d24e0dfd5b38704463d13a85c08
04xyhhmf,13bcbfda70f3fae9fc63e5a041e4f3dba700b95c
y1ca2vt0,13bde7b51e69bb26a83f57c4a3c60dc48d7d8a01
d991ccvr,13bea4e60e6161f1132a83bc5ed2b3bceab1e05e
xk4w0iz5,13bf2a3550424190192ab486498e1f06241477e3
5emihtwr,13bfa7a8290098863360920e13cd2c76b12456a8
ioox9y7s,13bfd52c9c173f6435d030374d871e2039f453df
ehb3l96n,13c38a33f9c7a34d27297b4d17dfc79bc9718980
4khdcjed,13c7dca8774a8e86ce73105ef936f7987b62a54a
mgqm9311,13ca3c0ac118c5e4f5ee9e63cca69ebd14247dbb
tyb0g7pz,13cc84dcf620af030f92f4240637ba43a84004e9
pjcg8c7i,13ccf8271af099cb86ef23b4441e0ef9f77bb4ec
caargi2c,13ce60d39ae49f779e91769ad1a1bf00259abd49
k4p6jpv7,13ce6ea4d02f6aa7b871d03b8cf77544b85e7e25
a09r0gjc,13ce8d7dae12e63bae76a29ed7c164c27210e6f1
98jz8tox,13d02046932e1c3007fb9a63fdd4a497ec70e7a4
uvcdt42w,13d1e7fdfd86f3707ed4aa2bade6bd09660c376f
vds27ejv,13d39b597ef6853185ff1e43a4420984a8c6416e
p3wlw5d4,13d3cd2797da7eb9cc334821680a7b30badafa11
h8sl9wn2,13d66a01a10cf015d2e6f40352bb269ae1adba34
lcvbaguj,13d7be55943b3e57e2ddecbbd8fc9f73589fd5dd
iprzeigk,13d7e666278bc140b1312db4b3018e3c73c90784
e7arljd8,13d8c3280d32c72dc262a6eeb4a6b56f9da4d99c
rkadl46r,13d91249163f26ec4be4fe3e622a40ff89868be2
50y468cu,13dcb18b11859b90cb0bead78713d36162c83ab9
kjs6je2u,13deeb9859ddeddf94cfbae4bf62dbaf4d9094c0
mkpd5wva,13df1c4e393d2c19f9ea08ad9ef9de4a9476948f
mzx6w3pd,13e320cf6e58bbde5a3d993a6f1b350d0f9aacb1
oijke06b,13e343269547d19b3be05976232fd5cd627e1d80
gh84kgcg,13e3750346a70d9261819936c834f439eb904584
paspjr6e,13e4291652008b528006f89f67d55955c2aac729
1jf2zz5q,13e60636e9c5778c876a07174b3af7ae886630be
k751ryv4,13e6c9b0730b53139910cfa6835ae4c460a30851
hxdqik0s,13e6d849500f937598c9de1ec122030b2da564f7
bsyeavpa,13e743cc04e067320d6e923814cb1aba507fac5b
ztojocjz,13e81a52ac2f1dbb059eeab61f739d979ae3412d
qfl6hehj,13e902f62fb20b66fbbc69e9ec434243342d16cd
boxp9ojp,13eb0c246fa4c137333bc8cd3d87bb23eb8d5dc2
wvicjqdj,13ecb811532b9ddd1f13ef2a2a6c2441b8a49f44
41i20yuy,13f055e666f5a05c1f18856409f9b8f4ac4ae4ce
mwvfzgx5,13f1fddd0f0f8aa06ddb4360b1cf456bfb7f7311
k4ta4mjf,13f5c3597bd413798c5696299c3632d3fadf6344
06hs9pit,13f5fe81e7b9fe7f66655f0a2d5fb1ce6b43bf7f
jwpb7862,13f68e760ede5668c4a208d7a0f8860ef94f2446
92y6dftk,13f6bc615450f0470c2a265e0a2c8506f0b05048
ua22udlc,13f7317a1b635f4b48d924ce11f0e4ef47bf19d6
7pfzgrvm,13f8fe9cd4b06843fce134699ecc8b89cf6a2353
w78tftva,13f98bc8e10e5278ef80a9d7247dfc89cba745ef
qixyg2vv,13fbc589f8307a0f1a6c7eccd2651743c780bd6a
1i7q22cs,13fbdd901454f9b2f3654e69382436ce4fffba67
ez9sbjqz,13fd742eb802fa4d4d16a3307d90ce3e7f280e38
gxhlnrkv,13fdfe26f33c4b7a267d3a00e64dec1eb5fe84e8
f2720ys1,14024e5ef7afbed45acd52dcbb193962153d383a
ef87c4ej,1402ea9fe9ef539bd384f274c74afc93864f4639
c3koul3h,1403179f79f72245b2f8edcf34abe9609851d9fa
s7h8kies,1403fc812afcd1e9ce9eb1e2f462512a57f8fd39
rl483cg9,140459201b701825e4f0c613c099ca57038bdfea
aj4ymqvu,1408f2c3b02d12f409af54d8d1166b58aa9f2808
dspux26k,1409c72e99d3620128d50cb0704cbbdcf723ebc0
1nex7gr3,140c32554663e4033d23a392bd287b0239bfe1d1
o4k7auph,140cdf5d99f486ccd0346d07cad3fa66b2567c42
mhfncx8h,140e5da34e8cc4e2427d63e9d0d11f911505e5c2
dn148qcw,140ebd0c56496093be7924ee5a2452ea75fee62a
wjm0aox6,140fd07c5decc5a768d4cd4fd269a7343dc62092
9z3lv2qv,141229dabe9f967845e8fd9ee04c9492700c3b19
t624zyyc,1414dd331cc6c6f0079a57308294dbc6dad51a4a
94xsyvux,14154aae29d8f51cc78f5eb3a07b77f747421554
sghhdjyi,141642b67f075b89d40bea1fd758c1564c0a9334
dpdpsf33,14171388b33b3d1a296b94fee10c535c54f8c510
v0ud1nl5,14173ffbb5c50c31fa0280660622bee416587339
vvbwc4b5,1417e20893d38c3c99c96286bce5f4a12470bd33
weoxwksv,14180d7522cd39919afbfe4a6725e1cfc51229bc
77lw6lox,14183850700abcc33ec0323e1a133e26daebabc6
66av8px2,1419276009d366a98d565aff14464ff1c0d3284d
fzrf8kv6,14196344d220dd99b2415dd919b14e6ae209b520
ocnce92z,141b49f60097a85275850ceeb9fc97e58000d039
8gyejoc5,141bb78c68caf0302c6f31eac91d1ff5197d5771
9mo6h3l3,141f558f112120b3df0c6bd8fc046b6ef150d770
nrw6zztp,14207ccc3d4438cbaef45e36e7756bed79b0873d
7oszkc1s,14215fd5860f7d1bf2d1cacef183608898d279e3
ebr623rm,14216854a073303d5e08cf7182dfb8881a01b2b8
unut3h5h,1422137eb3c0e29894131dea7327b91e1fab22a6
24e2kcas,14236b5e66e69bc211bb2ee5c3017cd237842823
pghnl980,14241795a7c1b25b0db12f42473176d5af9a2eca
le76u2ua,14245ceafcc7c0f5ffc40578d5709a0957d21394
6acjgug3,1425915f5f44c6e2bb0753cbe0531cbcbad46d13
nit5v1wg,142699ba5f2be90b66f9e95fa87e9d8029fddc1e
3ec33ho7,1426b0851e3e9b0d1c64f6ddea09781210ef2641
giw4z3ei,142a615ffb970d12beaa9597bff2b9c49da4bb96
9zu8dgfw,142c4babc1bffca75c891e6e5eaa7205dd825151
w9pfztkm,142ecef30a98e08395505ea44e0a7a6f8239ed6b
cy7j31wq,1430ebabc4bb953366b635cd4a8adf9956c2f86b
ggac3kl0,14328301c2e95a3befb3f4a4246c0741ec2e72d0
cjcvm3x7,143381fcb7566228ad053f619d03efdfbc2668b3
dz10xq98,1434242d96e06705234de7e4efc8012d6cb2068a
uw2iwcij,143454c41d8e309d5680819eaa3e5b0e06cad022
ben9o119,1434e8d70a11d1c264e7353ec7443440aec5394d
izu5x2d4,14358c597ffc4f985fb0dadadbb7a151a863ab44
nbk5dmv0,14374db205f6934d9cba148624462000bc6ec7be
7d6u2tbj,14383db302b961ec220b6c92ac8cc76f864afbac
yisbs1g2,143aa423e08cae3d9cdc2a5845a5cc39886fe0ce
ngms51ie,143f1665eab5f4ee88a6370579996f76472e6ed0
ytrt68qi,1444c59f6e2f0b739c509c800ef58f4f5f6402ea
cffozgju,144551de8a5aa4a73a06ce900459a0910b98b1a9
tjccn65j,1446105cbafc5f5c4dcaeed8a8275c592b854acb
hasoaa0k,14461d8498c3d25d147bc190a08874e55f04a4b4
riu2omfe,1446e5616476b45885ba4d21b605360faabbce8a
jijh8rp3,1448bafe9ebc4a54e2ffe5dcfd8128c2c111b09e
4ej0zunz,1449e7aedd623536a61d71bf1505622093774208
ppawdq7a,144a42d199c75de765dbf0d0ec7b32a0f9b30dc4
utmt5sva,144b7ff1474e0a37ed9135160e2da0027279d55e
zc54wofq,144bd370f94a0844a954100eb08bf1df9403ddaf
on9nlcts,144dc9ec07fe527c68d2b3d0e162bcec8421c2c3
o4c5str3,144e25dac178c0cdf69c63796078a98dded8538f
9jqbdhej,144e2a15464406c8443ac674064bb2997594872a
orbnr75t,144e61fc12d3c6b2456689f7c8f0c4c1abcd3dec
86stuueg,144fc2c4592474850fc63a415fdd26f745f7a1f3
czlju2hx,1450213c61d1a944a93d548ae9e4d4af776be7b2
rjbjs10g,14525c903f28398a9f74ad107a0cb3bf3ce90dd2
dxtkdhdd,145260f3d1004ba71f6e8a3f4f661ecdc2285c96
6cm2xy89,14528091862e3e3f55066f838521c0f99f23d90d
23xo4frr,1453ee6fe4d6b882036c34d502fac8fe88add134
dj47n0up,14550184789aff900c93c4e7ec94be2f4ce92a54
376hfuee,1455bb070334751379d26c7c161a1f17b8d07a0c
cnz61qjy,1457058988d5034570b0e53596e194b8afae723e
8salu00b,14572a7a9b3e92b960d92d9755979eb94c448bb5
i1q3n101,14591bae9b4cf2cfdbd409c0dec9106a13298297
rw27f7qh,14597dad9c71c07579c0a5e5e9878aa1c003f50e
0ngqe6wt,145b619874668cd4073f5dba64a8d724e11ada08
goai9vwo,145b849ffc443529651d531b40b392078823f4ec
1jogs44p,145bb000d606bc2ea82e7e11f79363796bc9b7b1
hp1gz37o,145c00618e7b5beab53921724359331022630804
wrhkfcff,145ceb349ec848cbce7c621c525eb695784f0063
cd5yoh0l,145e9b486f348690319f39befafabf0f3744c7dc
8edimrol,145f37b63789de6209b2d69b56ea22f8755d76f1
39o08tt1,145fff49e1455eb1c9ad136bcc7044d5e092b346
4sjnw4ai,1460672186f5b2b8174b56e9b250b43b2067ba0e
fz7m177w,14626347d970cd1605a6c8f39e08e0499f7fab9e
tm8fzbue,14626b4b98947a5534bdcc578b6659c258f7e7dd
2jxrnngg,14638305e09e33a48cacf3dda475da5c600cb40a
er6irjw3,1463aab3497be35a290b4b630b4d565e40b9f431
wn1gxhk9,1468d0bcf3c567c4b3a7cb87cea974c8642f9669
3fxj3cj6,1469710f9b5dce0601307791210b86a225dd1be1
wbu3t8j8,146974496c4fc31e5f33b8c0484f2970bc8162b4
gy8d8285,146cde561d25d0dd4d014066152cf2103ec8be82
sfnwd33a,147048173a533a2503ddabbd4aedadd921ecb82c
yv3ui25h,14711f41b76e8e14462c69d8fa0aa6e367892378
uibh2hjr,14723bfc42908c3f8f522692be41062a7cda62d4
ud7v5qt8,14731c68a9c8e84229b68e5606ca96b2b3292b6b
su3umnxf,147422b51b66a3e9c76f32fab4b4a004f67e8a16
i6puqauk,1477b1cdf998c498ab4772b27d46e60998a9de56
bxeoso4k,1477e7acddb857281705b48912ade3fd5b3f2a6e
s43mous6,14783283da3482bf2aab4e6100fe4ea5c29d8db7
65gjunjg,147a65f218db3796f5a640da3590d75cdfbfb8b3
izuprr3a,147b848766e7280950bd8ac4d1c02efb55e63ef3
q3fyo3rx,1480a96aebe78b443dfb5d04a3cc84f543af13fe
ci6mv72z,1481da6c74762aec81e34edef845f92c91ec4131
scwhwurr,1484ce1aef99cbc619c270a1280a97f1aed00bc9
ltmi268e,148809e4838200f5bcdccb9e52e48350b30de427
pv42578l,14890135e1e0b29f846f7869e6e5be9d6d423610
ihupjw3l,1489209245e8dd3e85088c4f8a0d90085ddae6c1
j4iwq2ld,14898820328acb4f3dcf85f33f3addb113d5a97d
huz0tpmi,1489b6508e4fd548cb93f4638e640de5f2741634
yxwvchvu,148a0ab3b9bb851a56bbe926abed11c0d71fc61c
pvsozg55,148c4213a2abb4c137ada652fd77413be349d8dc
4k7hc1ww,148e7a1d9425627f4fd87ded1a79e6208d709d23
ucp9079x,1490ba362a20020fe91aac457b5cc701d2543627
010lano6,1490e55551708a2af75905b694c5fc1911c9b409
7qoifljf,1491b1994a59738353532cc5faba1767f289e11b
mhvfbqx4,1491d3a88b4f4039a776ad5ca7325a934b199524
8wglruxz,149587a47192b3b0d086c8fa649c00ed2e3a4bcf
w913bocu,1495c1fa93db3b9a5d12b5ae15ff0c8639b83452
91fob3ax,1497efdbe2a270029e1c089adffe3790544820ed
7l8boeom,149c3207de3ad61be224e0fb43571e1a314adf34
in29sfj7,149dcd5c97b1b3759e6dfebd27885a13dfebed69
77pabpev,149ea98344f4103a38b00762489bb8f5b8dcfea5
qkfxfmxb,149fee3f610ddebf8ad1045779c8af5fb1f40940
l56eboio,14a0b8d9f05d4baef14cfa9178748cb9d504d523
cf03mliq,14a2f85aa6d69af9e54a25a69ecc03ceebdf6ae2
sshoy01t,14a74c819bafd59b3d6c41c5cc31e5f921d94cc7
xgw7o5gd,14a7e78f527ca035ed6f9e2234390bf116a7326f
jofxbllr,14a80ef0ea6cdad24558bf6273422178468c840e
249e20oz,14a86f296914eeefb4232f547ffafdd538700291
mthwab4p,14aae1385e314505aefe392e22d78bcf4f75f532
naqyead8,14ad8c01995b0557849843c1a4971314e31f37c3
q7duzz7a,14ae1c8c866fcbdad5e965f296a90a8cbf41f689
2h2abgfh,14aed261f6bc6ea9ed60ec6dcf6db5d59469a1e5
48ym7eti,14b07f164039eddabc4f3932a873bcbccb2108f4
wikgbxni,14b23be79f302d4603f64e7a45d56574a23b59f5
v5lahyw4,14b24dc7d10775b387fa305a07bb5728f58eb687
pbq5fq92,14b39f322085ccc2513a1180bb7c5fa9ca9002e0
u4di2tk7,14b3b06f10d0a4d011ea16a8dde06e2a1789739a
z8drsdka,14b4d32ff078c4db9661a587e43a30a7bf227ed9
belbcrcd,14b84d8afeda3e7fe441250b0843a270ec1879fa
amo8e81h,14ba799e26f7fa6fa565077f2f4f8fa287378306
bpjewx7n,14baa6b0ca7bea18ce9c0fe31e27900ecdc3b595
gy05dg7b,14bd23376e524f7d04ac21cc4d9e0066f658854e
ogliq8nj,14bd9c3a28aaeedf9a28faf8ea8a06a59adc3a75
worhjqzk,14c0f5333f6f42585b9b00c7d884e203c7e0a145
suhqgmlo,14c2c535373fe6727127b820fb86f55d0f91a41d
lcqrd4v0,14c4936378b78d5039dc318e1bc6d2dd3044b014
y79qezwn,14c50b8ad239f2077965314a9b87c16cb64bfa8b
c5gnm728,14c6dff031b3bcf8a7ea8486965b1dd888cf46a4
12y7adfi,14c6f99cf0ec54c78447ad5a8403e3ee2708176f
crla8vrj,14c756dfe065a0ed1ff950195576f8975d209c93
uej7d5zf,14c7ae37db34b707895de347dc13bfbf03ec45b6
9rmqselr,14c8f154cabd1b46a9ad12dc6ca0999145ce0454
4ov0j2u3,14c9ca5bf096d03bde8e8ffe88c7419ef5b79b13
gskcaawt,14cc0c3048094f4895fcf6b4ad024820226c1173
fl4dsu7d,14cc67e93ef3e1427ffb7ea72a298601b22a8c57
tv2ntug6,14cc8f6b35ebc99c8947e857e0c25343c924145f
00s3wgem,14ce5a40cff8e46c719cd413f6b9eaba00dccbaf
d53xe5oh,14d006776bc49deaf019cd60b3821946e465e3e6
b28yikvj,14d0201b350f8ecc80d016c75cf6335dc0afa85b
